data_code,year,month,day,hour,minute,second,group_number,group_spot_number,projected_umbra,projected_whole_spot,corrected_projected_umbra,corrected_projected_whole_spot,heliographic_latitude,heliographic_longitude,lcm,position_angle,center_distance
s,2002,01,02,10,57,14,9767,42,4,-30,4,-30,-25.95,12.27,-48.28,121.03,0.7855
s,2002,01,02,10,57,14,9767,43,0,3,0,2,-22.73,13.53,-47.04,117.47,0.7631
s,2002,01,02,10,57,14,9767,44,7,160,5,127,-24.78,12.03,-48.54,119.51,0.7842
s,2002,01,02,10,57,14,9767,45,3,-44,3,-44,-24.54,12.17,-48.38,119.28,0.7819
s,2002,01,02,10,57,14,9767,46,0,2,0,1,-29.21,9.03,-51.54,123.77,0.8245
s,2002,01,02,10,57,14,9767,47,6,-44,5,-44,-23.83,12.36,-48.18,118.46,0.7778
s,2002,01,02,10,57,14,9767,48,3,-44,2,-44,-23.46,11.97,-48.59,117.86,0.7806
s,2002,01,02,10,57,14,9767,49,0,3,0,2,-20.41,13.49,-47.05,114.51,0.7563
s,2002,01,02,10,57,14,9767,50,0,3,0,3,-25.30,9.27,-51.28,119.27,0.8109
s,2002,01,02,10,57,14,9767,51,0,2,0,2,-17.61,11.05,-49.52,110.27,0.7752
s,2002,01,02,10,57,14,9767,52,0,1,0,1,-17.97,10.76,-49.80,110.66,0.7788
s,2002,01,02,10,57,14,9768,1,5,19,3,11,-7.80,84.63,24.09,258.09,0.4150
s,2002,01,02,10,57,14,9768,2,0,3,0,2,-5.62,83.86,23.31,263.18,0.3984
s,2002,01,02,10,57,14,9768,3,0,3,0,2,-7.83,83.94,23.39,257.72,0.4043
s,2002,01,02,10,57,14,9768,4,0,1,0,1,-7.85,83.59,23.05,257.53,0.3990
s,2002,01,02,10,57,14,9768,5,0,2,0,1,-7.15,82.34,21.82,258.79,0.3776
s,2002,01,02,10,57,14,9768,6,0,2,0,1,-8.19,81.51,20.99,255.60,0.3677
s,2002,01,02,10,57,14,9768,7,0,2,0,1,-5.31,81.20,20.65,263.38,0.3551
s,2002,01,02,10,57,14,9769,1,1,32,1,19,-18.99,88.43,27.86,237.78,0.5245
s,2002,01,02,10,57,14,9769,2,9,-1,5,-1,-18.81,88.04,27.47,237.76,0.5184
s,2002,01,02,10,57,14,9769,3,0,1,0,1,-18.87,87.31,26.75,237.05,0.5096
s,2002,01,02,10,57,14,9769,4,2,23,1,13,-20.37,85.87,25.31,233.13,0.5030
s,2002,01,02,10,57,14,9770,1,0,5,0,3,7.21,83.50,22.95,294.47,0.4269
s,2002,01,02,10,57,14,9770,2,0,5,0,3,6.30,82.00,21.46,293.88,0.3994
s,2002,01,02,10,57,14,9770,3,1,19,1,11,8.25,81.70,21.18,298.54,0.4088
s,2002,01,02,10,57,14,9770,4,2,-3,1,-3,8.43,81.50,20.97,299.18,0.4072
s,2002,01,02,10,57,14,9770,5,0,3,0,2,6.25,80.78,20.25,295.00,0.3814
s,2002,01,02,10,57,14,9770,6,0,1,0,1,6.58,80.58,20.05,296.01,0.3806
s,2002,01,02,10,57,14,9770,7,0,2,0,1,9.31,80.64,20.12,302.11,0.4024
s,2002,01,03,11,11,32,9754,1,0,5,0,15,-7.07,127.96,80.59,263.39,0.9864
s,2002,01,03,11,11,32,9754,2,0,31,0,84,-7.55,126.94,79.57,262.93,0.9833
s,2002,01,03,11,11,32,9754,3,0,19,0,47,-6.14,125.84,78.47,264.41,0.9798
s,2002,01,03,11,11,32,9754,4,0,3,0,5,-7.22,123.71,76.33,263.36,0.9716
s,2002,01,03,11,11,32,9754,5,0,3,0,5,-7.08,122.21,74.83,263.56,0.9651
s,2002,01,03,11,11,32,9754,6,2,26,4,46,-5.65,121.48,74.11,265.06,0.9619
s,2002,01,03,11,11,32,9754,7,12,46,19,77,-6.58,119.91,72.53,264.13,0.9540
s,2002,01,03,11,11,32,9754,8,0,8,0,12,-5.92,118.55,71.18,264.86,0.9467
s,2002,01,03,11,11,32,9754,9,0,7,0,10,-6.35,116.38,69.01,264.46,0.9339
s,2002,01,03,11,11,32,9755,1,0,4,0,4,-2.01,100.02,52.65,269.98,0.7968
s,2002,01,03,11,11,32,9755,2,0,9,0,7,-1.63,98.14,50.77,270.57,0.7767
s,2002,01,03,11,11,32,9755,3,17,142,13,112,-4.24,98.25,50.87,267.21,0.7769
s,2002,01,03,11,11,32,9755,4,0,7,0,6,-3.47,96.56,49.19,268.25,0.7582
s,2002,01,03,11,11,32,9756,1,0,5,0,3,-31.89,65.44,18.06,208.69,0.5507
s,2002,01,03,11,11,32,9756,2,0,4,0,3,-32.28,65.14,17.77,207.90,0.5535
s,2002,01,03,11,11,32,9756,3,0,9,0,6,-32.39,64.07,16.70,206.41,0.5476
s,2002,01,03,11,11,32,9761,1,30,60,17,34,9.98,72.37,25.00,298.30,0.4746
s,2002,01,03,11,11,32,9761,2,0,9,0,5,17.16,66.51,19.14,317.86,0.4689
s,2002,01,03,11,11,32,9763,1,13,108,7,56,5.43,60.60,13.23,303.35,0.2739
s,2002,01,03,11,11,32,9763,2,7,-1,4,-1,5.31,60.32,12.95,303.54,0.2689
s,2002,01,03,11,11,32,9763,3,0,6,0,3,5.67,58.05,10.68,309.97,0.2417
s,2002,01,03,11,11,32,9763,4,0,6,0,3,7.41,57.58,10.21,316.41,0.2560
s,2002,01,03,11,11,32,9763,5,0,20,0,11,7.12,56.16,8.79,319.87,0.2364
s,2002,01,03,11,11,32,9764,1,28,242,31,267,12.61,108.83,61.46,285.92,0.8934
s,2002,01,03,11,11,32,9764,2,0,5,0,5,10.84,107.52,60.15,284.22,0.8807
s,2002,01,03,11,11,32,9764,3,7,-1,8,-1,12.65,108.11,60.74,286.11,0.8880
s,2002,01,03,11,11,32,9764,4,0,10,0,10,12.32,107.10,59.73,285.95,0.8796
s,2002,01,03,11,11,32,9764,5,0,6,0,6,13.31,105.41,58.04,287.43,0.8675
s,2002,01,03,11,11,32,9764,6,0,5,0,5,14.30,104.47,57.09,288.78,0.8614
s,2002,01,03,11,11,32,9764,7,11,38,10,34,14.21,101.07,53.70,289.58,0.8314
s,2002,01,03,11,11,32,9764,8,0,10,0,9,15.67,100.53,53.16,291.44,0.8301
s,2002,01,03,11,11,32,9765,1,34,200,17,101,5.23,44.92,-2.45,16.06,0.1546
s,2002,01,03,11,11,32,9765,2,0,7,0,3,5.19,42.96,-4.41,27.49,0.1667
s,2002,01,03,11,11,32,9765,3,0,4,0,2,3.19,41.78,-5.59,40.85,0.1494
s,2002,01,03,11,11,32,9765,4,0,7,0,4,8.41,38.85,-8.53,35.99,0.2508
s,2002,01,03,11,11,32,9765,5,0,8,0,4,6.39,37.75,-9.62,44.79,0.2368
s,2002,01,03,11,11,32,9765,6,0,6,0,3,3.29,35.34,-12.03,61.46,0.2380
s,2002,01,03,11,11,32,9765,7,0,6,0,3,7.93,33.10,-14.27,51.73,0.3124
s,2002,01,03,11,11,32,9765,8,0,5,0,2,6.19,32.40,-14.97,57.67,0.3053
s,2002,01,03,11,11,32,9765,9,0,11,0,6,5.96,32.09,-15.28,58.83,0.3078
s,2002,01,03,11,11,32,9765a,1,0,3,0,1,-10.85,46.68,-0.69,174.86,0.1329
s,2002,01,03,11,11,32,9765a,2,0,7,0,3,-6.12,43.19,-4.19,124.39,0.0884
s,2002,01,03,11,11,32,9765a,3,0,6,0,3,-9.49,42.72,-4.65,143.60,0.1353
s,2002,01,03,11,11,32,9765a,4,0,6,0,3,-8.71,40.60,-6.78,129.18,0.1512
s,2002,01,03,11,11,32,9765a,5,0,6,0,3,-9.21,40.51,-6.86,131.33,0.1578
s,2002,01,03,11,11,32,9765a,6,0,25,0,13,-11.90,39.58,-7.79,138.60,0.2015
s,2002,01,03,11,11,32,9765a,7,0,6,0,3,-8.29,30.88,-16.49,107.72,0.2962
s,2002,01,03,11,11,32,9767,1,0,5,0,3,-19.26,44.75,-2.62,171.08,0.2799
s,2002,01,03,11,11,32,9767,2,0,11,0,7,-14.88,44.21,-3.16,165.18,0.2091
s,2002,01,03,11,11,32,9767,3,0,7,0,3,-14.76,42.12,-5.26,156.02,0.2190
s,2002,01,03,11,11,32,9767,4,0,7,0,4,-17.81,40.42,-6.96,155.35,0.2777
s,2002,01,03,11,11,32,9767,5,3,36,2,19,-17.92,39.72,-7.65,153.43,0.2845
s,2002,01,03,11,11,32,9767,6,3,-5,2,-5,-17.37,39.22,-8.15,150.98,0.2802
s,2002,01,03,11,11,32,9767,7,0,8,0,4,-19.50,38.42,-8.95,152.35,0.3175
s,2002,01,03,11,11,32,9767,8,0,6,0,3,-16.89,38.35,-9.02,147.55,0.2809
s,2002,01,03,11,11,32,9767,9,6,16,3,8,-22.06,37.76,-9.61,154.39,0.3595
s,2002,01,03,11,11,32,9767,10,0,4,0,2,-14.88,37.88,-9.49,141.71,0.2584
s,2002,01,03,11,11,32,9767,11,2,14,1,7,-17.59,37.26,-10.11,145.98,0.3005
s,2002,01,03,11,11,32,9767,12,0,6,0,3,-20.09,37.06,-10.31,149.91,0.3367
s,2002,01,03,11,11,32,9767,13,0,14,0,7,-21.17,36.66,-10.72,150.62,0.3551
s,2002,01,03,11,11,32,9767,14,0,6,0,3,-20.04,36.32,-11.05,148.10,0.3423
s,2002,01,03,11,11,32,9767,15,0,8,0,4,-16.98,35.71,-11.67,140.89,0.3080
s,2002,01,03,11,11,32,9767,16,0,7,0,4,-17.36,35.02,-12.35,140.16,0.3200
s,2002,01,03,11,11,32,9767,17,14,39,8,21,-23.37,34.35,-13.02,149.04,0.4038
s,2002,01,03,11,11,32,9767,18,0,7,0,4,-21.22,34.09,-13.28,145.31,0.3779
s,2002,01,03,11,11,32,9767,19,0,6,0,3,-24.87,33.07,-14.31,148.76,0.4341
s,2002,01,03,11,11,32,9767,20,0,4,0,3,-21.42,28.90,-18.47,136.80,0.4327
s,2002,01,03,11,11,32,9767,21,0,8,0,5,-21.78,28.64,-18.74,137.02,0.4394
s,2002,01,03,11,11,32,9767,22,0,7,0,4,-23.92,27.79,-19.58,139.25,0.4713
s,2002,01,03,11,11,32,9767,23,0,6,0,4,-23.45,26.93,-20.44,137.38,0.4751
s,2002,01,03,11,11,32,9767,24,0,5,0,4,-21.22,26.62,-20.76,133.31,0.4559
s,2002,01,03,11,11,32,9767,25,0,3,0,2,-21.74,26.41,-20.97,133.93,0.4634
s,2002,01,03,11,11,32,9767,26,0,3,0,2,-21.12,25.58,-21.80,131.84,0.4669
s,2002,01,03,11,11,32,9767,27,0,4,0,2,-19.75,25.69,-21.68,129.58,0.4530
s,2002,01,03,11,11,32,9767,28,0,5,0,3,-21.60,25.32,-22.05,132.35,0.4743
s,2002,01,03,11,11,32,9767,29,0,4,0,2,-21.19,25.03,-22.34,131.31,0.4738
s,2002,01,03,11,11,32,9767,30,0,8,0,4,-19.74,24.86,-22.51,128.57,0.4629
s,2002,01,03,11,11,32,9767,31,0,3,0,2,-21.26,24.62,-22.75,130.95,0.4792
s,2002,01,03,11,11,32,9767,32,0,5,0,3,-18.27,25.03,-22.35,126.04,0.4484
s,2002,01,03,11,11,32,9767,33,0,3,0,2,-21.94,24.42,-22.96,131.86,0.4878
s,2002,01,03,11,11,32,9767,34,0,5,0,3,-22.38,24.16,-23.21,132.29,0.4947
s,2002,01,03,11,11,32,9767,35,0,7,0,4,-29.23,22.00,-25.37,139.80,0.5815
s,2002,01,03,11,11,32,9767,36,10,467,7,273,-21.03,23.23,-24.14,129.03,0.4935
s,2002,01,03,11,11,32,9767,37,10,-36,6,-36,-19.54,23.30,-24.08,126.53,0.4804
s,2002,01,03,11,11,32,9767,38,57,-36,30,-36,-19.90,22.93,-24.45,126.77,0.4878
s,2002,01,03,11,11,32,9767,39,0,5,0,3,-18.18,22.66,-24.71,123.42,0.4778
s,2002,01,03,11,11,32,9767,40,11,-36,6,-36,-19.19,21.88,-25.50,124.50,0.4953
s,2002,01,03,11,11,32,9767,41,0,5,0,3,-21.34,21.22,-26.15,127.54,0.5199
s,2002,01,03,11,11,32,9767,42,0,4,0,3,-17.41,21.89,-25.48,121.28,0.4823
s,2002,01,03,11,11,32,9767,43,0,4,0,2,-18.47,21.59,-25.78,122.95,0.4937
s,2002,01,03,11,11,32,9767,44,2,13,1,8,-17.90,21.23,-26.14,121.62,0.4943
s,2002,01,03,11,11,32,9767,45,0,6,0,4,-21.73,20.45,-26.92,127.45,0.5320
s,2002,01,03,11,11,32,9767,46,0,9,0,6,-25.02,19.57,-27.80,131.68,0.5681
s,2002,01,03,11,11,32,9767,47,0,6,0,4,-20.24,20.56,-26.81,125.10,0.5194
s,2002,01,03,11,11,32,9767,48,0,6,0,3,-17.93,20.47,-26.91,121.00,0.5044
s,2002,01,03,11,11,32,9767,49,5,12,3,7,-20.27,20.00,-27.37,124.66,0.5264
s,2002,01,03,11,11,32,9767,50,0,4,0,2,-21.43,19.68,-27.69,126.28,0.5388
s,2002,01,03,11,11,32,9767,51,0,5,0,3,-24.96,18.82,-28.55,130.92,0.5757
s,2002,01,03,11,11,32,9767,52,0,13,0,7,-19.50,19.83,-27.55,123.22,0.5232
s,2002,01,03,11,11,32,9767,53,0,5,0,3,-21.25,19.25,-28.12,125.63,0.5426
s,2002,01,03,11,11,32,9767,54,0,13,0,7,-18.50,19.73,-27.64,121.42,0.5176
s,2002,01,03,11,11,32,9767,55,0,5,0,3,-20.29,19.31,-28.07,124.10,0.5351
s,2002,01,03,11,11,32,9767,56,0,5,0,3,-21.85,18.94,-28.44,126.32,0.5507
s,2002,01,03,11,11,32,9767,57,0,4,0,2,-20.99,18.51,-28.86,124.60,0.5497
s,2002,01,03,11,11,32,9767,58,1,7,1,4,-27.02,16.68,-30.70,132.02,0.6145
s,2002,01,03,11,11,32,9767,59,13,28,8,17,-20.34,18.18,-29.19,123.28,0.5492
s,2002,01,03,11,11,32,9767,60,0,6,0,4,-17.94,18.09,-29.28,119.20,0.5352
s,2002,01,03,11,11,32,9767,61,0,3,0,2,-19.33,17.73,-29.64,121.27,0.5482
s,2002,01,03,11,11,32,9767,62,0,7,0,4,-19.15,17.21,-30.17,120.61,0.5537
s,2002,01,03,11,11,32,9767,63,0,4,0,3,-25.28,15.55,-31.82,128.73,0.6135
s,2002,01,03,11,11,32,9767,64,0,6,0,4,-20.94,16.49,-30.88,122.96,0.5736
s,2002,01,03,11,11,32,9767,65,0,3,0,2,-24.98,15.29,-32.09,128.11,0.6143
s,2002,01,03,11,11,32,9767,66,0,7,0,4,-19.65,16.44,-30.93,120.88,0.5663
s,2002,01,03,11,11,32,9767,67,0,6,0,4,-23.71,15.30,-32.07,126.29,0.6054
s,2002,01,03,11,11,32,9767,68,0,10,0,6,-18.38,16.56,-30.81,118.88,0.5573
s,2002,01,03,11,11,32,9767,69,0,12,0,7,-21.36,15.72,-31.66,123.07,0.5855
s,2002,01,03,11,11,32,9767,70,0,4,0,3,-21.92,15.58,-31.80,123.83,0.5907
s,2002,01,03,11,11,32,9767,71,8,240,5,156,-25.67,14.53,-32.85,128.52,0.6271
s,2002,01,03,11,11,32,9767,72,4,-71,3,-71,-26.15,14.12,-33.25,128.90,0.6348
s,2002,01,03,11,11,32,9767,73,0,3,0,2,-22.23,15.21,-32.17,124.04,0.5970
s,2002,01,03,11,11,32,9767,74,0,6,0,4,-28.95,13.03,-34.34,131.84,0.6649
s,2002,01,03,11,11,32,9767,75,10,-71,7,-71,-27.39,13.44,-33.93,130.09,0.6502
s,2002,01,03,11,11,32,9767,76,10,-71,7,-71,-25.94,13.83,-33.54,128.40,0.6364
s,2002,01,03,11,11,32,9767,77,12,110,7,69,-21.46,15.06,-32.31,122.77,0.5939
s,2002,01,03,11,11,32,9767,78,0,4,0,2,-18.95,15.55,-31.83,119.15,0.5733
s,2002,01,03,11,11,32,9767,79,0,5,0,3,-28.00,12.65,-34.73,130.35,0.6623
s,2002,01,03,11,11,32,9767,80,11,-77,6,-77,-21.09,14.71,-32.66,121.97,0.5958
s,2002,01,03,11,11,32,9767,81,11,-77,7,-77,-21.48,14.52,-32.86,122.44,0.6005
s,2002,01,03,11,11,32,9767,82,6,-71,4,-71,-26.46,12.99,-34.38,128.52,0.6486
s,2002,01,03,11,11,32,9767,83,3,-71,2,-71,-26.79,12.82,-34.55,128.85,0.6525
s,2002,01,03,11,11,32,9767,84,0,6,0,3,-13.90,15.39,-31.98,110.54,0.5512
s,2002,01,03,11,11,32,9767,85,7,26,4,17,-25.89,12.40,-34.97,127.37,0.6512
s,2002,01,03,11,11,32,9767,86,0,3,0,2,-25.36,12.48,-34.89,126.69,0.6470
s,2002,01,03,11,11,32,9767,87,0,4,0,2,-20.00,13.42,-33.96,119.49,0.6053
s,2002,01,03,11,11,32,9767,88,0,3,0,2,-24.72,12.02,-35.36,125.51,0.6481
s,2002,01,03,11,11,32,9767,89,0,7,0,4,-14.84,14.25,-33.12,111.62,0.5704
s,2002,01,03,11,11,32,9767,90,0,4,0,3,-17.50,13.69,-33.68,115.72,0.5893
s,2002,01,03,11,11,32,9767,91,6,59,4,38,-23.72,11.72,-35.65,123.93,0.6456
s,2002,01,03,11,11,32,9767,92,6,-91,4,-91,-24.05,11.56,-35.81,124.29,0.6491
s,2002,01,03,11,11,32,9767,93,0,5,0,4,-23.26,11.40,-35.97,123.09,0.6465
s,2002,01,03,11,11,32,9767,94,0,5,0,4,-29.38,9.04,-38.34,129.82,0.7061
s,2002,01,03,11,11,32,9768,1,0,4,0,3,-6.30,90.10,42.72,264.26,0.6801
s,2002,01,03,11,11,32,9768,2,3,13,2,9,-7.59,89.66,42.29,262.33,0.6754
s,2002,01,03,11,11,32,9768,3,0,3,0,2,-6.90,89.53,42.16,263.34,0.6732
s,2002,01,03,11,11,32,9768,4,18,65,12,42,-7.56,86.19,38.82,262.02,0.6299
s,2002,01,03,11,11,32,9768,5,0,2,0,1,-7.49,84.86,37.49,261.97,0.6117
s,2002,01,03,11,11,32,9768,6,0,4,0,2,-6.77,84.45,37.08,263.10,0.6053
s,2002,01,03,11,11,32,9768,7,0,4,0,2,-7.47,84.37,37.00,261.94,0.6049
s,2002,01,03,11,11,32,9768,8,0,2,0,1,-7.80,83.68,36.31,261.30,0.5958
s,2002,01,03,11,11,32,9768,9,0,6,0,4,-7.77,83.29,35.92,261.28,0.5903
s,2002,01,03,11,11,32,9768,10,0,6,0,4,-7.53,82.56,35.18,261.59,0.5797
s,2002,01,03,11,11,32,9769,1,28,107,19,74,-19.07,88.82,41.45,245.46,0.6901
s,2002,01,03,11,11,32,9769,2,18,86,12,57,-20.19,85.39,38.02,242.39,0.6547
s,2002,01,03,11,11,32,9769m,1,0,7,0,5,-18.31,84.12,36.75,244.56,0.6313
s,2002,01,03,11,11,32,9769m,2,0,9,0,7,-17.97,83.79,36.41,244.93,0.6257
s,2002,01,03,11,11,32,9770,1,11,33,7,21,7.31,83.83,36.45,286.33,0.6165
s,2002,01,03,11,11,32,9770,2,8,18,5,11,6.61,83.76,36.39,285.25,0.6132
s,2002,01,03,11,11,32,9770,3,0,4,0,3,7.87,83.12,35.74,287.53,0.6091
s,2002,01,03,11,11,32,9770,4,0,5,0,3,5.95,82.62,35.24,284.65,0.5955
s,2002,01,03,11,11,32,9770,5,0,4,0,3,4.40,82.42,35.05,282.15,0.5880
s,2002,01,03,11,11,32,9770,6,5,31,3,19,8.23,82.30,34.93,288.48,0.5997
s,2002,01,03,11,11,32,9770,7,7,-6,5,-6,7.92,82.12,34.75,288.06,0.5961
s,2002,01,03,11,11,32,9770,8,0,5,0,3,6.61,81.45,34.07,286.23,0.5819
s,2002,01,03,11,11,32,9770,9,5,12,3,8,8.90,81.10,33.73,290.16,0.5866
s,2002,01,03,11,11,32,9770,10,0,6,0,4,8.29,80.57,33.20,289.46,0.5769
s,2002,01,03,11,11,32,9770,11,0,6,0,4,6.88,80.13,32.75,287.30,0.5648
s,2002,01,03,11,11,32,9770,12,3,18,2,11,7.14,79.83,32.45,287.90,0.5618
s,2002,01,03,11,11,32,9772,1,10,32,43,133,-15.43,323.64,-83.73,105.16,0.9933
s,2002,01,04,09,31,45,9754a,1,0,4,0,6,-15.44,106.56,71.57,254.85,0.9488
s,2002,01,04,09,31,45,9754a,2,0,2,0,3,-16.79,105.60,70.60,253.39,0.9439
s,2002,01,04,09,31,45,9755,1,21,107,23,119,-4.04,98.46,63.47,267.18,0.8955
s,2002,01,04,09,31,45,9756,1,0,2,0,1,-28.43,70.15,35.15,229.48,0.6683
s,2002,01,04,09,31,45,9756,2,0,1,0,1,-32.23,64.96,29.96,220.83,0.6484
s,2002,01,04,09,31,45,9756,3,0,1,0,1,-32.01,64.69,29.69,220.87,0.6442
s,2002,01,04,09,31,45,9756,4,0,2,0,1,-32.05,63.65,28.66,219.94,0.6356
s,2002,01,04,09,31,45,9756,5,0,1,0,1,-32.15,58.73,23.74,215.09,0.5952
s,2002,01,04,09,31,45,9761,1,0,1,0,1,12.29,72.82,37.83,293.32,0.6549
s,2002,01,04,09,31,45,9761,2,3,24,2,15,10.03,71.93,36.94,290.44,0.6339
s,2002,01,04,09,31,45,9761,3,0,3,0,2,13.78,65.57,30.59,300.18,0.5739
s,2002,01,04,09,31,45,9763,1,0,2,0,1,5.17,62.10,27.11,287.44,0.4778
s,2002,01,04,09,31,45,9763,2,0,1,0,0,6.55,61.29,26.30,290.74,0.4727
s,2002,01,04,09,31,45,9763,3,23,68,13,38,5.27,60.30,25.31,288.83,0.4516
s,2002,01,04,09,31,45,9763,4,0,1,0,0,5.09,58.61,23.63,289.68,0.4258
s,2002,01,04,09,31,45,9763,5,0,2,0,1,6.25,57.56,22.57,293.16,0.4167
s,2002,01,04,09,31,45,9763a,1,1,3,0,2,-0.83,45.90,10.91,283.02,0.1952
s,2002,01,04,09,31,45,9764,1,34,145,64,274,12.64,108.77,73.78,284.05,0.9670
s,2002,01,04,09,31,45,9764,2,-1,-1,-1,-1,12.52,107.85,72.86,284.05,0.9629
s,2002,01,04,09,31,45,9764,3,0,6,0,8,14.29,100.97,65.97,286.95,0.9270
s,2002,01,04,09,31,45,9764,4,0,2,0,3,14.86,101.17,66.17,287.52,0.9288
s,2002,01,04,09,31,45,9765,1,31,168,16,86,5.26,44.56,9.57,312.15,0.2244
s,2002,01,04,09,31,45,9765,2,0,1,0,1,3.74,42.03,7.04,315.38,0.1750
s,2002,01,04,09,31,45,9765,3,0,2,0,1,5.63,41.21,6.22,325.47,0.1910
s,2002,01,04,09,31,45,9765,4,0,3,0,2,5.11,41.14,6.14,324.18,0.1830
s,2002,01,04,09,31,45,9765,5,0,1,0,1,6.90,40.57,5.58,331.60,0.2039
s,2002,01,04,09,31,45,9765,6,0,1,0,1,5.66,38.38,3.39,339.48,0.1689
s,2002,01,04,09,31,45,9765,7,0,5,0,3,8.01,38.28,3.29,343.94,0.2067
s,2002,01,04,09,31,45,9765,8,0,8,0,4,6.01,38.12,3.13,341.63,0.1730
s,2002,01,04,09,31,45,9765,9,0,1,0,1,8.29,38.00,3.01,345.62,0.2102
s,2002,01,04,09,31,45,9765,10,0,2,0,1,9.01,35.24,0.25,358.84,0.2161
s,2002,01,04,09,31,45,9765,11,0,1,0,1,7.10,33.19,-1.80,9.69,0.1858
s,2002,01,04,09,31,45,9765,12,0,2,0,1,8.16,33.10,-1.89,9.23,0.2040
s,2002,01,04,09,31,45,9765,13,0,1,0,1,6.48,32.82,-2.17,12.36,0.1766
s,2002,01,04,09,31,45,9765,14,0,2,0,1,6.87,32.67,-2.32,12.71,0.1837
s,2002,01,04,09,31,45,9765,15,0,1,0,1,6.05,32.60,-2.39,14.15,0.1702
s,2002,01,04,09,31,45,9765,16,0,2,0,1,6.24,31.94,-3.05,17.50,0.1765
s,2002,01,04,09,31,45,9765,17,0,3,0,2,6.22,31.73,-3.26,18.71,0.1772
s,2002,01,04,09,31,45,9765a,1,0,1,0,1,-11.53,48.49,13.50,238.00,0.2710
s,2002,01,04,09,31,45,9765a,2,0,4,0,2,-11.57,47.18,12.19,235.26,0.2528
s,2002,01,04,09,31,45,9765a,3,0,2,0,1,-7.27,44.46,9.46,247.31,0.1776
s,2002,01,04,09,31,45,9765a,4,0,3,0,2,-9.05,42.70,7.71,233.24,0.1662
s,2002,01,04,09,31,45,9765a,5,0,3,0,1,-6.68,42.63,7.65,246.43,0.1449
s,2002,01,04,09,31,45,9765a,6,0,1,0,1,-9.34,42.30,7.32,230.39,0.1639
s,2002,01,04,09,31,45,9765a,7,0,5,0,2,-6.86,42.22,7.22,244.04,0.1395
s,2002,01,04,09,31,45,9765a,8,0,2,0,1,-9.31,42.01,7.02,229.39,0.1596
s,2002,01,04,09,31,45,9765a,9,0,1,0,1,-9.07,41.94,6.95,230.34,0.1560
s,2002,01,04,09,31,45,9765a,10,0,6,0,3,-6.80,41.74,6.75,242.94,0.1316
s,2002,01,04,09,31,45,9765a,11,0,1,0,1,-9.82,41.81,6.82,226.22,0.1629
s,2002,01,04,09,31,45,9765a,12,0,1,0,1,-9.53,41.51,6.52,226.30,0.1557
s,2002,01,04,09,31,45,9765a,13,0,2,0,1,-10.45,41.38,6.38,221.62,0.1654
s,2002,01,04,09,31,45,9765a,14,0,4,0,2,-10.31,41.09,6.10,220.94,0.1603
s,2002,01,04,09,31,45,9765a,15,2,4,1,2,-9.76,35.67,0.68,186.02,0.1118
s,2002,01,04,09,31,45,9767,1,0,1,0,1,-21.29,26.54,-8.44,156.03,0.3383
s,2002,01,04,09,31,45,9767,2,0,4,0,2,-21.04,26.44,-8.54,155.46,0.3353
s,2002,01,04,09,31,45,9767,3,0,1,0,1,-22.85,26.14,-8.85,156.97,0.3640
s,2002,01,04,09,31,45,9767,4,0,2,0,1,-19.28,26.18,-8.80,152.22,0.3114
s,2002,01,04,09,31,45,9767,5,0,1,0,0,-21.91,24.25,-10.74,151.50,0.3638
s,2002,01,04,09,31,45,9767,6,0,7,0,4,-18.75,24.12,-10.87,146.10,0.3216
s,2002,01,04,09,31,45,9767,7,1,350,0,186,-19.75,23.76,-11.22,147.03,0.3382
s,2002,01,04,09,31,45,9767,8,9,-7,5,-7,-19.30,23.34,-11.65,145.28,0.3361
s,2002,01,04,09,31,45,9767,9,41,-7,22,-7,-19.81,23.15,-11.84,145.77,0.3447
s,2002,01,04,09,31,45,9767,10,0,2,0,1,-26.15,22.43,-12.56,153.28,0.4361
s,2002,01,04,09,31,45,9767,11,0,1,0,0,-28.39,22.18,-12.81,155.28,0.4683
s,2002,01,04,09,31,45,9767,12,8,-7,4,-7,-19.49,22.73,-12.26,144.27,0.3444
s,2002,01,04,09,31,45,9767,13,0,1,0,1,-17.37,22.60,-12.39,139.84,0.3190
s,2002,01,04,09,31,45,9767,14,0,0,0,0,-17.05,22.56,-12.43,139.06,0.3154
s,2002,01,04,09,31,45,9767,15,0,1,0,0,-21.57,22.15,-12.84,146.58,0.3769
s,2002,01,04,09,31,45,9767,16,0,1,0,1,-16.87,22.49,-12.50,138.51,0.3142
s,2002,01,04,09,31,45,9767,17,8,19,4,10,-21.26,21.83,-13.16,145.45,0.3757
s,2002,01,04,09,31,45,9767,18,4,21,2,11,-17.57,22.12,-12.87,139.23,0.3266
s,2002,01,04,09,31,45,9767,19,0,3,0,1,-18.84,20.99,-14.00,139.49,0.3539
s,2002,01,04,09,31,45,9767,20,0,3,0,2,-17.97,20.80,-14.19,137.36,0.3457
s,2002,01,04,09,31,45,9767,21,0,0,0,0,-19.10,20.69,-14.29,139.41,0.3602
s,2002,01,04,09,31,45,9767,22,0,1,0,0,-20.13,20.43,-14.56,140.81,0.3752
s,2002,01,04,09,31,45,9767,23,0,1,0,1,-22.10,20.09,-14.90,143.53,0.4025
s,2002,01,04,09,31,45,9767,24,0,2,0,1,-21.74,20.05,-14.94,142.88,0.3986
